benchmark,env_name,mean,std,all_values
OGBench,humanoidmaze_medium_stitch,39.458333333333336,2.090039207500397,"[[23.         36.         25.         20.         30.33333333 24.
  40.         31.33333333]
 [47.66666667 36.33333333 48.         54.         51.33333333 46.33333333
  59.66666667 50.        ]
 [39.33333333 39.33333333 46.         42.66666667 48.         46.
  47.         46.        ]
 [28.         19.          2.66666667  4.66666667  6.33333333 23.66666667
  12.66666667 22.        ]
 [58.         70.         61.         63.33333333 59.33333333 69.
  56.33333333 45.        ]]"
OGBench,puzzle_3x3_play,19.158333333333335,2.8978799722095694,"[[58.33333333 54.33333333 57.         56.33333333 66.66666667 41.33333333
  57.66666667 45.33333333]
 [13.         11.         12.66666667 14.33333333 12.66666667  7.66666667
  10.66666667  7.33333333]
 [ 8.66666667  8.33333333  9.         13.         10.33333333  9.33333333
   8.         10.66666667]
 [10.33333333  6.         10.         12.33333333 14.66666667  8.33333333
   9.33333333  4.33333333]
 [ 8.          9.          6.66666667 12.66666667 12.66666667  6.66666667
  22.33333333  9.33333333]]"
OGBench,puzzle_4x4_noisy,19.291666666666664,1.0338372427246194,"[[35.66666667 40.66666667 44.66666667 31.         39.33333333 45.
  35.66666667 44.66666667]
 [ 1.66666667  3.66666667  3.          3.66666667  4.          3.
   3.33333333  5.66666667]
 [49.33333333 52.33333333 44.33333333 45.33333333 43.33333333 38.33333333
  39.66666667 39.        ]
 [ 2.66666667  7.66666667  4.33333333  4.66666667  9.66666667  6.
   6.33333333  9.        ]
 [ 7.33333333  0.33333333  2.          3.66666667  3.66666667  2.33333333
   4.33333333  1.33333333]]"
OGBench,puzzle_4x4_play,9.458333333333332,1.0606274348495592,"[[11.33333333 15.33333333 12.66666667 18.         18.         13.33333333
  21.66666667 19.        ]
 [10.          6.33333333  8.          5.          6.          8.
   4.33333333  8.        ]
 [14.33333333  6.33333333 12.66666667  7.33333333  7.33333333 11.
   8.66666667 13.66666667]
 [ 7.          3.66666667  6.33333333  9.          6.          8.33333333
   9.33333333  9.33333333]
 [ 9.          6.66666667  2.66666667  6.66666667  7.          7.33333333
   8.33333333  5.33333333]]"
OGBench,scene_noisy,58.533333333333324,0.9723968097209917,"[[100.          99.33333333 100.         100.         100.
  100.         100.         100.        ]
 [ 98.66666667  96.66666667  98.33333333  99.          96.
   97.66666667  99.66666667  93.33333333]
 [ 97.66666667  95.          98.          94.66666667  95.33333333
   96.33333333  97.33333333  87.33333333]
 [  0.           0.33333333   0.           0.           0.
    0.33333333   0.           0.33333333]
 [  0.           0.           0.           0.           0.
    0.           0.           0.        ]]"
OGBench,scene_play,57.616666666666674,1.6930413134028626,"[[ 99.66666667 100.         100.          99.66666667  99.66666667
  100.         100.          99.66666667]
 [ 90.33333333  98.          90.66666667  95.66666667  93.
   82.          99.          95.66666667]
 [ 94.33333333  95.33333333  98.          98.66666667  98.66666667
   84.66666667  87.          91.        ]
 [  0.66666667   1.33333333   4.33333333   0.66666667   3.66666667
    1.33333333   1.           1.        ]
 [  0.           0.           0.           0.           0.
    0.           0.           0.        ]]"
D4RL,adroit,49.557550044173716,1.281088330965012,"[[ 4.62245305e-01 -2.39844065e-02  1.82228308e-01  1.79862076e+00
   1.40590871e+00  3.69781083e-02  2.19894202e-01  6.24293802e-01]
 [ 1.02946381e+02  1.04118096e+02  1.03754328e+02  1.02366101e+02
   1.04481616e+02  1.01931936e+02  1.03396757e+02  1.02012653e+02]
 [ 4.74162511e+00  7.40726232e+00  6.22075296e+00  1.23097970e+00
   5.20393638e+00  9.72429014e-02  5.45473748e+00  2.61594157e+00]
 [ 1.38523046e+00  3.76813282e+00  2.61136820e+00  2.50540778e+00
   3.73087592e+00  1.26857356e+00  1.90107871e+00  3.08103483e+00]
 [ 1.18351687e+02  1.16105353e+02  1.16241388e+02  1.20910312e+02
   1.19486940e+02  1.09336109e+02  1.20977683e+02  1.11128630e+02]
 [ 3.82869891e+00  7.68585612e-01  2.95441333e+00  1.52783789e+00
   2.51988218e+00  2.68276599e+00  1.44651051e+00  4.01441064e+00]
 [ 7.17723122e+01  7.42123401e+01  6.64082884e+01  6.69215094e+01
   7.54459758e+01  6.28676231e+01  7.38173089e+01  7.27481474e+01]
 [ 1.30519593e+02  1.22069143e+02  1.29544623e+02  1.25279005e+02
   1.21970491e+02  1.19042001e+02  1.12645235e+02  1.24475100e+02]
 [ 6.88001483e+01  6.70709787e+01  6.75822502e+01  7.54127326e+01
   7.70900617e+01  6.73371155e+01  5.32925113e+01  6.27949909e+01]
 [ 2.68881878e-01  2.78604479e-01 -1.75189833e-02  3.94784733e-02
  -4.11242366e-03 -3.54043713e-03  4.41840719e-02  8.66267365e-02]
 [ 1.06687641e+02  1.07352598e+02  9.69625218e+01  1.03863484e+02
   1.04485752e+02  1.02598431e+02  1.03679767e+02  1.06708909e+02]
 [-9.31472924e-04  2.33532642e-02  3.49109639e-02  2.30821770e-02
  -8.37652065e-03  3.41748591e-02  4.03108128e-02  7.64853448e-03]]"
D4RL,antmaze,70.20833333333333,2.9997106341927187,"[[71 66 73 75 77 74 64 65]
 [67 51 56 60 78 74 58 57]
 [34 44 61 53 44 44 54 31]
 [43 66 49 51 61 54 72 63]
 [92 98 94 95 97 92 95 96]
 [83 88 92 88 95 95 89 91]]"
Minari,adroit,46.075220236545015,1.6987849995464395,"[[ 2.45391052e-01  1.38387558e-01  1.44376823e-01  6.71362548e-02
   8.98597303e-02  1.37943968e-01  1.02598281e-01  1.43232468e-01]
 [ 1.02333079e+02  1.03037610e+02  7.18411308e+01  1.02799895e+02
   1.03232493e+02  1.03536732e+02  1.02498771e+02  1.02837577e+02]
 [ 4.61931338e+00  3.61141233e+00  5.46948104e+00  8.49582807e-02
   4.13734161e+00  1.98475200e+00  2.09801804e-01  1.17986812e+00]
 [ 3.48053828e+00  1.58447850e+01  1.59113190e+00  4.89372455e+00
   5.11980742e+00  3.66037221e+00  7.35658932e+00  5.52975535e+00]
 [ 1.14017744e+02  1.32713647e+02  1.09614807e+02  1.14562856e+02
   1.19513340e+02  1.25132885e+02  1.17116161e+02  1.19660647e+02]
 [ 2.90584164e+00  3.56595566e+00  4.06636738e+00  2.76247927e+00
   4.18582734e+00  3.41784212e+00  2.07809424e+00  1.92895406e+00]
 [ 5.74468509e+01  4.88442745e+01  4.84821405e+01  5.50697705e+01
   5.34962992e+01  4.60299637e+01  5.95573521e+01  6.27711603e+01]
 [ 1.07188491e+02  1.07460032e+02  1.14178329e+02  1.07536685e+02
   1.09735988e+02  1.10361139e+02  1.03976303e+02  1.09342774e+02]
 [ 4.77857047e+01  5.56702449e+01  4.88195404e+01  4.67932682e+01
   5.00054801e+01  6.53456248e+01  5.81065314e+01  6.26292113e+01]
 [ 4.00309580e-02  2.17205101e-02  3.94649959e-02 -1.55782109e-02
  -2.60842686e-02 -1.48644332e-02 -2.50556682e-03  9.89756971e-03]
 [ 1.04175797e+02  1.06145538e+02  1.04940137e+02  1.06165169e+02
   1.04968754e+02  1.05798969e+02  1.08137607e+02  1.07195366e+02]
 [ 1.03510571e-01 -4.83690454e-02 -8.58784766e-02  8.78630937e-02
  -6.09174735e-02 -5.38272370e-02 -7.60713656e-02 -6.10424969e-02]]"
Minari,halfcheetah,103.13067805526423,1.8066301870792638,"[[136.47134903 136.33829637 136.52099898 136.60899324 137.14540242
  134.59299774 137.41253206 135.946245  ]
 [ 96.29297993 105.88476004 114.72567669 110.95899622 109.39174166
  111.60356065 111.89589208 107.85576899]
 [ 64.35114772  63.57506614  64.34777442  64.39023546  65.00535472
   64.59980889  64.4483644   64.77233048]]"
Minari,hopper,91.48093653680193,11.990944526307965,"[[123.92566292 111.58273295 110.22567158 111.24279943 110.83538949
   78.56400478 102.44844784 121.91026774]
 [ 54.60182308  45.23204854  85.76294378  98.54760959 112.27449267
   52.23502124  72.34628171 104.73803937]
 [ 86.32692446  89.10666529  96.44750183  88.72489459  91.57949667
   71.85910556  87.07155108  87.9531007 ]]"
Minari,walker2d,122.23267409888565,1.1481247887914745,"[[150.5271833  151.03025875 150.39842498 151.068925   151.09858717
  151.12494131 151.23960596 150.15589459]
 [128.4668222  124.53756956 121.77299412 129.03632001 129.34363631
  120.7662606  130.84126044 124.35806925]
 [ 90.7029391   90.05935724  90.35593123  89.10969257  89.97553335
   90.67924361  88.56707475  88.36765298]]"
