benchmark,env_name,mean,std,all_values
OGBench,antmaze_giant_navigate,33.25,5.711562347067957,"[[22.66666667 12.66666667 15.66666667 14.         16.66666667 14.66666667
  23.         20.33333333]
 [53.66666667 52.         44.         49.66666667 41.66666667 31.
  42.66666667 44.33333333]
 [ 4.          2.66666667  0.66666667  2.33333333  3.66666667  4.
   2.33333333  0.33333333]
 [52.         11.66666667 51.66666667  7.66666667  0.          0.
  10.         27.        ]
 [88.         82.66666667 82.66666667 80.33333333 89.66666667 68.33333333
  80.66666667 79.        ]]"
OGBench,antmaze_large_explore,82.70833333333333,7.571579719216091,"[[ 97.33333333  88.66666667  77.66666667  93.33333333  95.
   98.33333333  93.66666667  90.66666667]
 [ 80.33333333  88.          86.66666667  89.          77.
   93.          85.          92.33333333]
 [ 99.66666667 100.          98.66666667  98.33333333  98.33333333
   99.66666667  99.33333333  99.        ]
 [ 40.33333333  94.          83.33333333  64.33333333  26.66666667
   25.          11.33333333  90.        ]
 [ 93.          95.33333333  98.          94.66666667  90.
   26.          95.33333333  62.        ]]"
OGBench,antmaze_large_navigate,95.85833333333332,0.4287416989802143,"[[ 97.33333333  98.          97.33333333  97.          97.66666667
   98.          98.66666667  97.33333333]
 [ 93.66666667  89.66666667  93.33333333  92.33333333  90.66666667
   91.33333333  91.66666667  95.        ]
 [ 94.         100.          98.66666667  98.66666667  99.33333333
   99.33333333  97.66666667 100.        ]
 [ 95.66666667  94.          93.33333333  95.66666667  93.66666667
   94.33333333  93.66666667  95.        ]
 [ 98.          97.          96.66666667  95.33333333  96.66666667
   96.          95.33333333  97.33333333]]"
OGBench,antmaze_large_stitch,89.19166666666668,6.599195026668023,"[[45.66666667 96.33333333 95.         97.         91.         92.66666667
  94.66666667 94.66666667]
 [90.33333333 88.         73.33333333 77.66666667 91.33333333 87.
  87.         86.66666667]
 [97.         98.         99.33333333 97.         98.33333333 98.
  97.33333333 98.66666667]
 [93.         90.66666667 92.          1.         96.66666667 90.66666667
  82.66666667 88.33333333]
 [91.66666667 96.66666667 93.66666667 97.         96.         94.
  96.66666667 95.        ]]"
OGBench,antsoccer_arena_navigate,55.875,1.457332990240889,"[[62.         69.66666667 56.         62.33333333 61.         60.
  62.33333333 63.33333333]
 [82.33333333 74.         79.66666667 75.33333333 81.         76.
  79.33333333 80.        ]
 [55.33333333 54.         57.         56.         54.         57.33333333
  57.66666667 52.66666667]
 [32.         25.         34.66666667 37.66666667 41.66666667 34.
  40.66666667 33.        ]
 [51.66666667 46.33333333 46.         43.         48.33333333 63.33333333
  45.         44.33333333]]"
OGBench,antsoccer_arena_stitch,22.008333333333333,1.4660746911395748,"[[37.66666667 47.66666667 44.         40.66666667 45.33333333 55.66666667
  43.66666667 42.        ]
 [26.66666667 35.         39.66666667 37.         22.33333333 28.
  27.33333333 23.66666667]
 [17.66666667 14.33333333 13.33333333 15.33333333 18.33333333 14.66666667
  20.33333333 13.33333333]
 [12.66666667 10.66666667 11.66666667 21.66666667 22.         14.66666667
  11.33333333 13.66666667]
 [ 5.          6.          2.          6.66666667  3.33333333  4.66666667
   3.66666667  7.        ]]"
OGBench,cube_double_noisy,19.616666666666667,2.0633710281963347,"[[53.33333333 46.66666667 32.66666667 65.33333333 57.66666667 58.33333333
  44.         52.66666667]
 [26.66666667 16.33333333 21.         25.66666667 13.66666667 24.66666667
  21.66666667 19.33333333]
 [ 6.          6.         14.33333333 13.33333333  6.          7.
   6.          5.        ]
 [ 4.33333333  7.         10.33333333  4.66666667  8.          6.
   5.33333333  6.        ]
 [13.66666667 16.66666667 11.         12.          6.33333333  8.33333333
  13.66666667  8.        ]]"
OGBench,cube_double_play,12.575,1.8423829677892698,"[[48.66666667 61.33333333 42.         35.66666667 46.33333333 35.33333333
  31.33333333 43.33333333]
 [19.         10.33333333 19.         14.         23.         11.33333333
  22.66666667 10.66666667]
 [ 1.33333333  2.          1.          1.          1.          1.33333333
   1.          1.66666667]
 [ 0.33333333  0.          0.33333333  1.          0.          0.66666667
   0.33333333  0.33333333]
 [ 2.33333333  1.33333333  1.66666667  1.          4.33333333  2.33333333
   1.66666667  1.        ]]"
OGBench,cube_single_noisy,98.40833333333333,0.5670954260283021,"[[100.          99.66666667 100.          99.33333333  99.66666667
  100.          97.66666667  97.        ]
 [ 99.33333333  87.33333333  94.          97.66666667  97.66666667
   97.33333333  97.          97.33333333]
 [ 96.         100.          98.66666667  94.66666667  99.
   96.66666667  97.66666667  96.66666667]
 [100.         100.         100.         100.          99.66666667
  100.          99.33333333  98.66666667]
 [ 99.66666667  99.66666667 100.          99.66666667 100.
   99.66666667 100.          99.66666667]]"
OGBench,cube_triple_noisy,5.175,2.855586629748781,"[[23.33333333 37.33333333 17.33333333  9.66666667 15.         18.33333333
  56.         25.66666667]
 [ 0.33333333  1.          0.33333333  0.33333333  0.          0.33333333
   1.          0.        ]
 [ 0.          0.66666667  0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.
   0.          0.        ]
 [ 0.          0.          0.          0.          0.          0.33333333
   0.          0.        ]]"
