benchmark,task_name,mean,std,all_values
OGBench,antmaze_giant_navigate_singletask_task1_v0,0.08333333333333333,0.14433756729740646,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
OGBench,antmaze_giant_navigate_singletask_task2_v0,1.2083333333333333,0.6653633092779714,"[2.3333333333333335, 0.3333333333333333, 1.6666666666666667, 0.6666666666666666, 2.0, 1.0, 1.0, 0.6666666666666666]"
OGBench,antmaze_giant_navigate_singletask_task3_v0,0.16666666666666666,0.16666666666666666,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]"
OGBench,antmaze_giant_navigate_singletask_task4_v0,0.41666666666666663,0.3227486121839514,"[0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333]"
OGBench,antmaze_giant_navigate_singletask_task5_v0,2.0416666666666665,0.7347996703561832,"[1.3333333333333333, 2.0, 2.6666666666666665, 0.6666666666666666, 2.6666666666666665, 3.0, 1.6666666666666667, 2.3333333333333335]"
OGBench,antmaze_large_explore_singletask_task1_v0,92.33333333333334,0.9999999999999976,"[93.0, 91.66666666666667, 92.33333333333333, 94.33333333333333, 91.66666666666667, 93.0, 91.0, 91.66666666666667]"
OGBench,antmaze_large_explore_singletask_task2_v0,84.125,3.117769412755073,"[88.0, 82.33333333333333, 83.66666666666667, 84.0, 79.0, 81.0, 88.0, 87.0]"
OGBench,antmaze_large_explore_singletask_task3_v0,92.79166666666666,1.0663736576724776,"[91.0, 91.33333333333333, 93.0, 93.33333333333333, 92.33333333333333, 94.0, 93.33333333333333, 94.0]"
OGBench,antmaze_large_explore_singletask_task4_v0,87.0,2.838231060987733,"[90.33333333333333, 89.33333333333333, 86.66666666666667, 86.33333333333333, 88.0, 80.33333333333333, 86.66666666666667, 88.33333333333333]"
OGBench,antmaze_large_explore_singletask_task5_v0,90.25,1.7300449576688905,"[90.66666666666667, 91.33333333333333, 87.0, 91.33333333333333, 89.0, 89.0, 93.0, 90.66666666666667]"
OGBench,antmaze_large_navigate_singletask_task1_v0,91.95833333333334,2.3299827133359705,"[93.66666666666667, 94.0, 87.33333333333333, 94.66666666666667, 91.66666666666667, 93.33333333333333, 89.66666666666667, 91.33333333333333]"
OGBench,antmaze_large_navigate_singletask_task2_v0,88.45833333333333,1.5980674092304248,"[87.66666666666667, 87.33333333333333, 88.0, 89.33333333333333, 87.33333333333333, 92.33333333333333, 87.33333333333333, 88.33333333333333]"
OGBench,antmaze_large_navigate_singletask_task3_v0,94.41666666666667,3.049362410588666,"[87.33333333333333, 92.66666666666667, 97.0, 97.0, 94.0, 96.0, 96.66666666666667, 94.66666666666667]"
OGBench,antmaze_large_navigate_singletask_task4_v0,85.58333333333334,3.7407292812439064,"[87.0, 87.33333333333333, 79.66666666666667, 82.0, 86.66666666666667, 90.66666666666667, 81.66666666666667, 89.66666666666667]"
OGBench,antmaze_large_navigate_singletask_task5_v0,89.75,1.6729049916570604,"[90.33333333333333, 88.0, 87.33333333333333, 92.0, 92.33333333333333, 90.0, 89.33333333333333, 88.66666666666667]"
OGBench,antmaze_large_stitch_singletask_task1_v0,85.04166666666666,9.747417749218394,"[85.33333333333333, 60.0, 90.0, 87.0, 90.66666666666667, 93.0, 87.66666666666667, 86.66666666666667]"
OGBench,antmaze_large_stitch_singletask_task2_v0,69.45833333333334,7.243651434953998,"[75.66666666666667, 66.66666666666667, 76.33333333333333, 69.33333333333333, 78.66666666666667, 66.0, 68.66666666666667, 54.333333333333336]"
OGBench,antmaze_large_stitch_singletask_task3_v0,90.20833333333334,1.4994211846205499,"[91.33333333333333, 91.66666666666667, 93.0, 89.33333333333333, 89.0, 89.66666666666667, 89.33333333333333, 88.33333333333333]"
OGBench,antmaze_large_stitch_singletask_task4_v0,1.1666666666666667,3.0867098629086893,"[9.333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
OGBench,antmaze_large_stitch_singletask_task5_v0,42.25,8.736497518393104,"[34.333333333333336, 34.666666666666664, 54.666666666666664, 42.333333333333336, 36.0, 34.666666666666664, 43.666666666666664, 57.666666666666664]"
OGBench,antsoccer_arena_navigate_singletask_task1_v0,17.041666666666664,2.7509468067073444,"[17.666666666666668, 18.0, 12.666666666666666, 18.333333333333332, 22.0, 14.0, 15.333333333333334, 18.333333333333332]"
OGBench,antsoccer_arena_navigate_singletask_task2_v0,16.833333333333332,2.6034165586355513,"[16.666666666666668, 14.0, 19.666666666666668, 16.666666666666668, 12.666666666666666, 21.333333333333332, 16.333333333333332, 17.333333333333332]"
OGBench,antsoccer_arena_navigate_singletask_task3_v0,7.75,2.9427405971682625,"[4.333333333333333, 13.666666666666666, 9.333333333333334, 7.666666666666667, 4.333333333333333, 9.333333333333334, 8.0, 5.333333333333333]"
OGBench,antsoccer_arena_navigate_singletask_task4_v0,5.208333333333333,2.0812489572903625,"[8.666666666666666, 1.6666666666666667, 4.333333333333333, 5.0, 7.666666666666667, 6.0, 3.6666666666666665, 4.666666666666667]"
OGBench,antsoccer_arena_navigate_singletask_task5_v0,4.583333333333334,2.079997329058114,"[3.3333333333333335, 8.0, 5.0, 2.3333333333333335, 2.3333333333333335, 6.666666666666667, 2.6666666666666665, 6.333333333333333]"
OGBench,antsoccer_arena_stitch_singletask_task1_v0,3.0416666666666665,1.2183492931011204,"[0.6666666666666666, 1.6666666666666667, 4.333333333333333, 3.3333333333333335, 3.0, 4.0, 4.333333333333333, 3.0]"
OGBench,antsoccer_arena_stitch_singletask_task2_v0,2.958333333333333,1.378782675647858,"[2.0, 6.0, 1.6666666666666667, 3.3333333333333335, 4.0, 2.6666666666666665, 1.6666666666666667, 2.3333333333333335]"
OGBench,antsoccer_arena_stitch_singletask_task3_v0,0.41666666666666663,0.3227486121839514,"[0.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333]"
OGBench,antsoccer_arena_stitch_singletask_task4_v0,0.125,0.23199018178458425,"[0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0]"
OGBench,antsoccer_arena_stitch_singletask_task5_v0,0.625,0.42287048187884246,"[0.6666666666666666, 1.0, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 1.0]"
OGBench,cube_double_noisy_singletask_task1_v0,32.208333333333336,3.8799251854184567,"[29.333333333333332, 33.333333333333336, 23.666666666666668, 35.0, 33.0, 34.0, 32.0, 37.333333333333336]"
OGBench,cube_double_noisy_singletask_task2_v0,5.791666666666666,1.3116730198914328,"[4.666666666666667, 5.333333333333333, 6.333333333333333, 7.666666666666667, 7.333333333333333, 4.0, 6.666666666666667, 4.333333333333333]"
OGBench,cube_double_noisy_singletask_task3_v0,3.25,1.2444320435890066,"[2.6666666666666665, 2.3333333333333335, 5.0, 1.0, 3.6666666666666665, 2.6666666666666665, 4.0, 4.666666666666667]"
OGBench,cube_double_noisy_singletask_task4_v0,1.625,0.9492321458245431,"[1.0, 0.6666666666666666, 2.3333333333333335, 2.6666666666666665, 1.0, 3.3333333333333335, 1.3333333333333333, 0.6666666666666666]"
OGBench,cube_double_noisy_singletask_task5_v0,3.9166666666666665,1.4695993407123664,"[5.666666666666667, 1.3333333333333333, 1.6666666666666667, 5.0, 4.333333333333333, 4.0, 4.666666666666667, 4.666666666666667]"
